code_challenge_score,technical_interview_score,approved_by_the_code_challenge,approved_by_the_technical_interview,approved_in_both_tests,country_key,candidate_key,technology_key,seniority_key,date_key
0,7,False,True,False,209,630,5,6,20210413
5,5,False,False,False,215,631,4,3,20220329
5,0,False,False,False,140,632,13,6,20190510
7,5,True,False,False,135,633,13,1,20210228
10,6,True,False,False,3,634,18,1,20200625
5,5,False,False,False,168,635,15,5,20220621
6,7,False,True,False,229,636,22,3,20210225
2,2,False,False,False,230,637,6,5,20210903
4,10,False,True,False,214,638,2,1,20180206
1,7,False,True,False,231,639,13,1,20180825
2,8,False,True,False,170,640,21,7,20191028
3,2,False,False,False,88,641,1,6,20191124
5,9,False,True,False,83,642,13,4,20200702
3,6,False,False,False,176,643,20,5,20190411
10,10,True,True,True,108,644,17,4,20191207
2,7,False,True,False,48,645,15,5,20220112
6,7,False,True,False,232,646,8,5,20180816
4,6,False,False,False,220,647,9,7,20200816
3,3,False,False,False,88,648,18,6,20200703
1,10,False,True,False,56,649,16,1,20190902
0,4,False,False,False,54,650,8,4,20200722
4,9,False,True,False,171,651,23,3,20211212
5,10,False,True,False,17,652,13,6,20210906
4,7,False,True,False,192,653,24,3,20180601
8,2,True,False,False,54,654,2,4,20190803
5,6,False,False,False,215,655,19,2,20181006
3,0,False,False,False,72,656,19,5,20200915
4,5,False,False,False,93,657,19,7,20181217
4,1,False,False,False,165,658,7,4,20181216
9,3,True,False,False,52,659,8,5,20181101
9,4,True,False,False,163,660,16,1,20190618
0,0,False,False,False,60,661,9,4,20211125
8,3,True,False,False,122,662,13,5,20211222
7,3,True,False,False,207,663,2,2,20191216
5,8,False,True,False,34,664,8,2,20210830
8,3,True,False,False,28,665,11,5,20190703
9,0,True,False,False,176,666,23,3,20201109
1,1,False,False,False,233,667,9,1,20191021
10,10,True,True,True,220,668,22,6,20211107
2,5,False,False,False,178,669,18,1,20190611
9,2,True,False,False,9,670,4,7,20210727
1,3,False,False,False,69,671,24,6,20180624
5,10,False,True,False,134,672,8,4,20211007
7,2,True,False,False,233,673,19,6,20191015
5,6,False,False,False,26,674,2,7,20181216
0,1,False,False,False,234,675,18,2,20200223
1,5,False,False,False,17,676,10,6,20220510
8,6,True,False,False,58,677,13,6,20190715
7,6,True,False,False,122,678,23,6,20211230
8,8,True,True,True,209,679,15,3,20200828
7,8,True,True,True,235,680,21,6,20201123
2,4,False,False,False,3,681,24,5,20191005
3,4,False,False,False,115,682,14,4,20190507
5,7,False,True,False,26,683,11,6,20180804
1,0,False,False,False,46,684,19,4,20210205
6,8,False,True,False,196,685,8,7,20210826
2,6,False,False,False,75,686,3,5,20191230
3,10,False,True,False,130,687,22,1,20210216
1,2,False,False,False,9,688,20,6,20180606
4,8,False,True,False,211,689,16,5,20210228
1,4,False,False,False,235,690,18,5,20210315
9,8,True,True,True,144,691,13,7,20180216
3,9,False,True,False,194,692,5,1,20180427
5,4,False,False,False,142,693,13,1,20210124
0,8,False,True,False,7,694,3,3,20210116
7,7,True,True,True,112,695,14,3,20180218
7,5,True,False,False,20,696,3,7,20210302
3,1,False,False,False,55,697,20,6,20210907
7,9,True,True,True,70,698,13,6,20190718
8,3,True,False,False,46,699,18,7,20210512
2,10,False,True,False,45,700,8,7,20200201
5,0,False,False,False,144,701,3,1,20220614
10,10,True,True,True,153,702,19,2,20201207
7,9,True,True,True,203,703,13,5,20210706
9,8,True,True,True,220,704,14,3,20181005
1,6,False,False,False,47,705,5,3,20180903
10,9,True,True,True,80,706,15,4,20190920
9,4,True,False,False,140,707,13,3,20220410
2,9,False,True,False,213,708,7,4,20180829
0,1,False,False,False,225,709,13,7,20190808
8,1,True,False,False,209,710,12,1,20190811
0,5,False,False,False,21,711,1,6,20210530
2,0,False,False,False,102,712,12,4,20190728
8,6,True,False,False,82,713,8,7,20200222
3,6,False,False,False,152,714,16,4,20210503
6,6,False,False,False,133,715,21,1,20210820
1,6,False,False,False,144,716,2,5,20191218
4,3,False,False,False,93,717,4,6,20180924
3,2,False,False,False,148,718,7,2,20200307
0,8,False,True,False,50,719,10,2,20200528
8,9,True,True,True,164,720,4,1,20190907
0,10,False,True,False,137,721,24,1,20210307
3,5,False,False,False,39,722,12,2,20210828
5,2,False,False,False,183,723,23,2,20220227
10,9,True,True,True,60,724,15,1,20180823
5,10,False,True,False,211,725,8,2,20191121
6,9,False,True,False,129,726,13,3,20180304
1,2,False,False,False,93,727,17,6,20191230
9,0,True,False,False,78,728,8,5,20180815
5,6,False,False,False,14,729,17,7,20201102
10,9,True,True,True,120,730,5,6,20190329
9,0,True,False,False,123,731,21,3,20220203
5,6,False,False,False,193,732,24,3,20200225
7,7,True,True,True,224,733,4,7,20191028
9,0,True,False,False,151,734,5,1,20190920
7,8,True,True,True,160,735,1,2,20180104
9,7,True,True,True,97,736,1,5,20220227
0,10,False,True,False,202,737,14,4,20220603
9,7,True,True,True,183,738,13,4,20210912
6,0,False,False,False,132,739,13,6,20190119
8,3,True,False,False,31,740,18,1,20181213
10,8,True,True,True,96,741,22,4,20200519
6,4,False,False,False,16,742,11,6,20190922
4,5,False,False,False,130,743,6,4,20210413
10,0,True,False,False,215,744,22,4,20180215
1,2,False,False,False,195,745,23,1,20180630
8,6,True,False,False,60,746,5,2,20180708
4,5,False,False,False,37,747,8,7,20190928
8,6,True,False,False,151,748,13,1,20210503
8,5,True,False,False,53,749,2,2,20220404
10,10,True,True,True,115,750,20,3,20180420
1,3,False,False,False,104,751,11,3,20190417
0,2,False,False,False,63,752,11,3,20210225
2,4,False,False,False,29,753,12,2,20200510
2,9,False,True,False,130,754,8,4,20181111
8,1,True,False,False,184,755,22,1,20201204
6,0,False,False,False,216,756,2,5,20210923
5,1,False,False,False,68,757,15,7,20210831
8,8,True,True,True,40,758,10,2,20201115
6,2,False,False,False,13,759,17,5,20210312
7,2,True,False,False,166,760,20,1,20191024
4,10,False,True,False,236,761,10,5,20210910
10,7,True,True,True,220,762,21,1,20191003
4,2,False,False,False,223,763,4,2,20220424
5,4,False,False,False,231,764,21,2,20220327
1,3,False,False,False,167,765,24,6,20180615
7,1,True,False,False,62,766,14,7,20190212
8,6,True,False,False,17,767,17,3,20191216
5,4,False,False,False,209,768,8,7,20181027
10,6,True,False,False,188,769,3,1,20180722
1,9,False,True,False,93,770,13,1,20200515
10,10,True,True,True,215,771,3,2,20220519
7,6,True,False,False,237,772,1,2,20200212
9,4,True,False,False,128,773,19,6,20191031
5,8,False,True,False,219,774,18,6,20211203
4,6,False,False,False,66,775,13,5,20220204
8,4,True,False,False,64,776,1,6,20190616
0,3,False,False,False,141,777,8,4,20211209
6,10,False,True,False,238,778,8,6,20181027
0,0,False,False,False,10,779,3,1,20201014
0,10,False,True,False,7,780,16,5,20180612
0,8,False,True,False,23,781,21,6,20210404
5,10,False,True,False,197,782,18,2,20180215
5,7,False,True,False,74,783,19,1,20200807
1,1,False,False,False,79,784,3,5,20180814
3,9,False,True,False,199,785,1,1,20210223
10,5,True,False,False,208,786,2,5,20181016
1,5,False,False,False,21,787,6,1,20210113
1,3,False,False,False,9,788,5,1,20180318
6,2,False,False,False,87,789,17,2,20191113
7,1,True,False,False,39,790,14,1,20190918
5,5,False,False,False,125,791,20,6,20220412
4,3,False,False,False,40,792,6,6,20220612
5,4,False,False,False,185,793,18,3,20200610
10,3,True,False,False,28,794,19,4,20190206
8,3,True,False,False,215,795,15,6,20191227
3,0,False,False,False,145,796,21,2,20201024
3,7,False,True,False,73,797,4,2,20190711
7,2,True,False,False,13,798,20,1,20210306
2,3,False,False,False,6,799,13,4,20190926
7,0,True,False,False,103,800,20,3,20200114
1,0,False,False,False,215,801,13,7,20180905
10,1,True,False,False,61,802,13,6,20190726
7,8,True,True,True,148,803,16,1,20210128
0,5,False,False,False,3,804,13,2,20200602
5,0,False,False,False,64,805,12,2,20210307
1,4,False,False,False,208,806,24,1,20220224
1,8,False,True,False,34,807,3,5,20220208
6,0,False,False,False,29,808,3,5,20190321
8,3,True,False,False,73,809,19,5,20210216
4,8,False,True,False,29,810,23,5,20211118
3,3,False,False,False,39,811,13,3,20180903
6,7,False,True,False,77,812,11,6,20190209
2,2,False,False,False,78,813,16,7,20220621
4,8,False,True,False,198,814,9,3,20180716
8,7,True,True,True,23,815,8,2,20181005
2,1,False,False,False,45,816,9,7,20190522
4,2,False,False,False,175,817,18,1,20180923
3,4,False,False,False,202,818,13,4,20180727
0,6,False,False,False,220,819,20,7,20211009
4,7,False,True,False,71,820,23,2,20180915
0,7,False,True,False,30,821,18,1,20181008
3,0,False,False,False,67,822,8,5,20191229
6,5,False,False,False,113,823,7,3,20211216
8,1,True,False,False,206,824,3,1,20180204
2,10,False,True,False,96,825,14,7,20180530
7,4,True,False,False,171,826,21,7,20181010
3,7,False,True,False,129,827,7,4,20220406
7,5,True,False,False,174,828,19,4,20210722
0,10,False,True,False,28,829,6,5,20220420
6,2,False,False,False,136,830,4,3,20200328
10,9,True,True,True,223,831,7,6,20181204
1,0,False,False,False,154,832,5,4,20220609
2,0,False,False,False,209,833,13,1,20190831
9,10,True,True,True,175,834,9,2,20211106
5,6,False,False,False,205,835,4,1,20190323
10,3,True,False,False,131,836,6,3,20220503
6,9,False,True,False,36,837,5,5,20220523
3,4,False,False,False,52,838,9,1,20190326
3,7,False,True,False,220,839,3,1,20180721
2,2,False,False,False,78,840,13,1,20210628
1,6,False,False,False,166,841,18,6,20200827
2,6,False,False,False,181,842,10,4,20191202
6,3,False,False,False,105,843,8,1,20191105
6,7,False,True,False,106,844,8,4,20200214
6,3,False,False,False,218,845,3,3,20200805
3,3,False,False,False,228,846,12,1,20201224
9,5,True,False,False,112,847,4,2,20181020
10,9,True,True,True,59,848,15,7,20190113
1,6,False,False,False,166,849,15,6,20180913
10,8,True,True,True,44,850,5,4,20210122
4,10,False,True,False,189,851,13,1,20180330
3,9,False,True,False,100,852,2,6,20210630
7,2,True,False,False,114,853,14,1,20180329
10,1,True,False,False,161,854,12,1,20220201
6,2,False,False,False,43,855,8,2,20220405
6,5,False,False,False,19,856,22,3,20210524
10,9,True,True,True,46,857,24,2,20190907
7,1,True,False,False,117,858,10,5,20200512
0,9,False,True,False,174,859,19,2,20191009
2,0,False,False,False,153,860,21,2,20190420
9,5,True,False,False,207,861,13,2,20220519
3,5,False,False,False,189,862,8,5,20200529
6,10,False,True,False,67,863,17,1,20220416
7,7,True,True,True,42,864,15,1,20200207
8,6,True,False,False,239,865,13,3,20180218
3,4,False,False,False,107,866,11,5,20220408
1,9,False,True,False,31,867,11,1,20210604
2,3,False,False,False,203,868,9,7,20200211
5,7,False,True,False,195,869,4,3,20200104
8,6,True,False,False,178,870,21,5,20211208
1,9,False,True,False,150,871,3,7,20191208
4,9,False,True,False,166,872,18,1,20211121
1,9,False,True,False,131,873,4,2,20191203
8,9,True,True,True,240,874,15,4,20190825
6,9,False,True,False,203,875,4,2,20200223
4,5,False,False,False,5,876,9,7,20200718
10,4,True,False,False,21,877,1,2,20220525
10,7,True,True,True,60,878,18,5,20190806
2,10,False,True,False,139,879,11,1,20210709
4,6,False,False,False,229,880,20,5,20220110
8,9,True,True,True,216,881,5,3,20210320
3,3,False,False,False,133,882,8,3,20210829
9,7,True,True,True,241,883,13,1,20210827
6,5,False,False,False,130,884,12,7,20200324
2,7,False,True,False,219,885,5,7,20180315
7,3,True,False,False,81,886,1,6,20180821
7,10,True,True,True,95,887,10,2,20190119
4,9,False,True,False,222,888,2,2,20211008
6,3,False,False,False,68,889,12,1,20200712
10,5,True,False,False,51,890,5,2,20180122
5,4,False,False,False,162,891,18,7,20200909
5,7,False,True,False,14,892,6,4,20190324
3,8,False,True,False,60,893,9,7,20180908
5,7,False,True,False,61,894,12,3,20180923
3,1,False,False,False,94,895,11,1,20210128
0,9,False,True,False,36,896,11,4,20210619
4,8,False,True,False,237,897,23,7,20201120
6,6,False,False,False,195,898,15,1,20210430
3,5,False,False,False,26,899,23,7,20191016
5,0,False,False,False,148,900,18,4,20200427
8,3,True,False,False,70,901,13,2,20180328
10,7,True,True,True,121,902,6,3,20220118
1,3,False,False,False,49,903,8,6,20220416
7,0,True,False,False,184,904,1,5,20210217
9,10,True,True,True,48,905,13,2,20220627
4,7,False,True,False,28,906,14,4,20180627
6,6,False,False,False,178,907,3,6,20180408
0,7,False,True,False,193,908,8,7,20180616
3,6,False,False,False,160,909,19,6,20210331
3,0,False,False,False,203,910,23,6,20200512
2,1,False,False,False,82,911,5,4,20190515
9,7,True,True,True,69,912,12,6,20180509
1,0,False,False,False,83,913,5,3,20180511
4,4,False,False,False,223,914,24,4,20200426
5,8,False,True,False,13,915,24,4,20210629
10,9,True,True,True,27,916,13,2,20190518
8,7,True,True,True,137,917,16,3,20211001
4,4,False,False,False,54,918,4,3,20211028
0,6,False,False,False,165,919,13,1,20200924
1,7,False,True,False,117,920,20,1,20190107
6,2,False,False,False,1,921,23,6,20190524
1,5,False,False,False,7,922,2,3,20180922
9,0,True,False,False,156,923,16,2,20210710
0,1,False,False,False,107,924,4,4,20210619
0,2,False,False,False,205,925,17,6,20180417
6,5,False,False,False,141,926,10,2,20211116
6,9,False,True,False,93,927,14,4,20190430
3,0,False,False,False,217,928,11,3,20210128
4,4,False,False,False,167,929,4,7,20210717
2,9,False,True,False,161,930,18,2,20220515
5,7,False,True,False,198,931,2,4,20190225
7,2,True,False,False,117,932,24,2,20180413
5,3,False,False,False,149,933,1,7,20191206
7,4,True,False,False,26,934,6,3,20210821
6,4,False,False,False,84,935,22,1,20210223
7,10,True,True,True,225,936,19,1,20180102
1,3,False,False,False,55,937,2,2,20210622
0,9,False,True,False,183,938,16,2,20190806
9,10,True,True,True,108,939,24,4,20180824
7,2,True,False,False,29,940,14,2,20200718
7,5,True,False,False,42,941,14,3,20200526
9,7,True,True,True,20,942,18,3,20210720
0,4,False,False,False,77,943,18,4,20220414
3,4,False,False,False,76,944,15,2,20190614
7,7,True,True,True,61,945,24,5,20220622
0,3,False,False,False,238,946,13,6,20200424
0,2,False,False,False,32,947,6,7,20190223
5,2,False,False,False,133,948,4,2,20180604
5,4,False,False,False,231,949,23,1,20200826
8,0,True,False,False,15,950,24,5,20200101
10,8,True,True,True,65,951,13,4,20200123
10,7,True,True,True,172,952,16,3,20190725
7,3,True,False,False,196,953,15,5,20191030
3,2,False,False,False,79,954,24,5,20200905
3,3,False,False,False,86,955,10,1,20210319
1,3,False,False,False,154,956,22,1,20210902
7,6,True,False,False,239,957,24,5,20200506
5,1,False,False,False,102,958,21,3,20200621
9,9,True,True,True,153,959,4,1,20181219
0,1,False,False,False,39,960,22,5,20180211
1,8,False,True,False,40,961,10,7,20210521
9,0,True,False,False,157,962,16,3,20200929
0,3,False,False,False,186,963,11,2,20220226
8,2,True,False,False,175,964,9,1,20191020
7,5,True,False,False,48,965,5,5,20210724
7,2,True,False,False,156,966,11,6,20180118
1,9,False,True,False,161,967,15,3,20181223
10,2,True,False,False,92,968,21,3,20191127
9,6,True,False,False,20,969,12,7,20201224
1,8,False,True,False,203,970,19,6,20201120
0,4,False,False,False,236,971,21,3,20200716
5,10,False,True,False,165,972,19,7,20190830
2,10,False,True,False,184,973,1,1,20210104
4,10,False,True,False,61,974,22,7,20210519
5,10,False,True,False,170,975,8,5,20180731
1,0,False,False,False,122,976,18,1,20180224
6,0,False,False,False,75,977,12,6,20210313
8,2,True,False,False,172,978,1,7,20200828
6,5,False,False,False,47,979,12,1,20220617
5,10,False,True,False,64,980,19,2,20220216
3,4,False,False,False,81,981,19,7,20180312
2,3,False,False,False,28,982,24,5,20191007
2,0,False,False,False,20,983,16,4,20190412
8,5,True,False,False,209,984,10,1,20210622
1,1,False,False,False,223,985,3,1,20210623
7,1,True,False,False,25,986,18,4,20220302
5,10,False,True,False,199,987,22,6,20190725
4,0,False,False,False,115,988,16,7,20191123
0,2,False,False,False,242,989,1,3,20220511
5,5,False,False,False,240,990,21,6,20191126
4,5,False,False,False,34,991,11,6,20220408
1,10,False,True,False,162,992,8,5,20190710
9,5,True,False,False,113,993,24,3,20200227
10,7,True,True,True,235,994,9,6,20180602
0,7,False,True,False,123,995,5,5,20200531
9,9,True,True,True,223,996,11,3,20200426
6,10,False,True,False,199,997,6,4,20200401
2,0,False,False,False,165,998,7,1,20180612
0,9,False,True,False,56,999,15,1,20220206
0,5,False,False,False,33,1000,5,2,20210528
8,4,True,False,False,76,1001,13,1,20211008
10,3,True,False,False,39,1002,8,5,20210425
2,6,False,False,False,232,1003,17,2,20190105
8,2,True,False,False,241,1004,14,3,20201215
6,2,False,False,False,22,1005,11,3,20190418
2,2,False,False,False,51,1006,18,1,20201104
3,1,False,False,False,203,1007,15,5,20190415
6,8,False,True,False,119,1008,17,4,20220130
7,9,True,True,True,223,1009,10,6,20200319
8,2,True,False,False,89,1010,20,3,20210824
7,4,True,False,False,243,1011,1,2,20201122
1,0,False,False,False,244,1012,24,6,20201007
0,1,False,False,False,50,1013,19,7,20181008
9,1,True,False,False,72,1014,13,7,20220603
1,10,False,True,False,144,1015,13,2,20190828
4,10,False,True,False,73,1016,17,6,20220407
10,8,True,True,True,193,1017,14,1,20200326
6,1,False,False,False,122,1018,23,5,20200530
2,9,False,True,False,118,1019,20,7,20180604
10,2,True,False,False,165,1020,8,7,20200707
6,8,False,True,False,106,1021,16,5,20200322
10,0,True,False,False,33,1022,23,1,20210627
3,0,False,False,False,215,1023,18,7,20180705
10,3,True,False,False,136,1024,21,3,20191010
0,2,False,False,False,38,1025,14,7,20190705
8,5,True,False,False,186,1026,3,1,20200315
4,8,False,True,False,183,1027,7,6,20210218
7,4,True,False,False,138,1028,21,7,20210526
1,2,False,False,False,188,1029,18,6,20190918
8,7,True,True,True,218,1030,7,6,20200708
10,8,True,True,True,134,1031,19,3,20190919
5,5,False,False,False,109,1032,16,1,20180706
9,3,True,False,False,54,1033,11,3,20200620
6,9,False,True,False,56,1034,5,4,20191005
1,3,False,False,False,198,1035,19,1,20180507
5,1,False,False,False,61,1036,14,1,20200903
9,7,True,True,True,170,1037,9,6,20220327
5,5,False,False,False,242,1038,10,3,20220613
5,5,False,False,False,113,1039,10,7,20200504
7,1,True,False,False,92,1040,19,2,20210912
2,3,False,False,False,127,1041,13,1,20200423
6,4,False,False,False,110,1042,12,5,20200202
8,0,True,False,False,234,1043,3,2,20190914
7,5,True,False,False,145,1044,24,6,20201201
8,4,True,False,False,225,1045,19,1,20180806
10,2,True,False,False,78,1046,16,6,20210803
6,0,False,False,False,43,1047,13,3,20200420
3,6,False,False,False,123,1048,3,6,20210803
2,9,False,True,False,105,1049,9,4,20210518
10,8,True,True,True,185,1050,4,6,20220506
4,5,False,False,False,131,1051,8,3,20200625
8,9,True,True,True,61,1052,6,5,20191105
1,5,False,False,False,72,1053,23,7,20190812
5,9,False,True,False,37,1054,17,4,20180903
4,3,False,False,False,138,1055,5,4,20210611
1,8,False,True,False,79,1056,5,3,20200105
3,9,False,True,False,40,1057,3,3,20210207
